;Method;Time_Window;Driver;Impostors;Method_Parameters;PORC_FAR;Min_Time_Detection_s;Average_Time_Detection_s;Max_Time_Detection_s;Standard_deviation_s;PORC_FRR;Min_Time_Detection_s;Average_Time_Detection_s;Max_Time_Detection_s;Standard_deviation_s;Number_clusters
0;IF;3;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};37.81;3;8.128843908;136;11.91953348;12.9;3;9.668;64;7.335188885;30
0;IF;3;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};36.93;3;8.363053372;140;12.38236468;12.04;3;10.38095238;79;8.439162381;30
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};37.42;5;12.36063373;348;20.50167652;14.05;5;11.0260223;52;6.758305516;1
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};42.69;5;12.58935913;533;23.40232422;13.14;5;11.57936508;41;6.341984526;1
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};45.4;5;14.49138889;607;28.91411496;13.23;5;11.60159363;46;6.874346329;1
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};53.17;5;19.00169549;610;39.93389633;12.14;5;12.18644068;46;7.077022036;1
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};42.25;5;10.74942396;205;13.98024614;16.42;5;9.986970684;41;5.837099032;3
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};43.88;5;11.10194553;305;15.34393007;13.37;5;11.41245136;36;6.509092245;3
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};40.37;5;12.62166324;305;18.91273339;12.6;5;11.94214876;43;6.957246463;3
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};44.73;5;14.69511494;524;25.38040289;11.51;5;12.76576577;45;8.013512293;3
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};38.13;5;9.398162328;122;10.45671082;17.46;5;9.798722045;34;5.030776909;5
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};36.92;5;10.59261644;156;12.83736484;16.33;5;9.935483871;34;5.189830009;5
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};34.52;5;10.6334873;178;12.58320742;15.05;5;10.53146853;46;5.949853834;5
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};42.88;5;13.20433437;251;18.25815005;13.01;5;11.53149606;43;6.748809888;5
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};34.58;5;8.737648221;164;9.468158966;16.19;5;9.888178914;46;5.411610933;10
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};37.95;5;10.19019608;178;12.6000021;14.96;5;10.56140351;36;5.863522783;10
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};34.56;5;10.99902629;262;14.91900049;13.55;5;11.33976834;46;6.714585647;10
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};38.01;5;11.9129347;233;16.51296774;13.05;5;11.61752988;46;6.868269904;10
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};37.56;5;8.515317919;132;9.072258756;17.64;5;9.641744548;35;5.003686336;30
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};36.76;5;9.558342421;137;11.66572823;13.73;5;11.46850394;42;6.636004331;30
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};36.92;5;10.14788873;352;13.42753071;13.14;5;11.54940711;37;6.322871187;30
0;IF;5;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};38.7;5;10.89443255;380;15.72444879;12.32;5;11.93415638;41;6.779571436;30
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};54.16;10;19.25598905;762;28.09771687;16.36;10;15.12;34;4.898870254;1
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};47.1;10;18.5800049;606;28.1145945;13.85;10;16.10902256;51;6.420438575;1
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};52.26;10;21.11846885;803;37.13366159;11.89;10;17.26495726;56;7.357683395;1
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};56.83;10;27.58431836;972;57.58852744;11.62;10;17.5840708;71;8.512710146;1
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};29.63;10;14.6840037;213;11.39892534;20.18;10;14.13782991;40;5.040577113;3
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};40.2;10;16.63782051;407;19.16005305;13.49;10;16.30384615;71;7.35188263;3
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};39.05;10;18.62440618;642;25.85841297;13.08;10;16.60159363;57;7.398421281;3
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};43.17;10;21.21199727;655;34.11021894;11.89;10;17.44541485;59;8.437221129;3
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};33.37;10;14.57568438;152;11.12668003;17.77;10;14.95709571;45;5.741230642;5
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};33.01;10;15.12131367;200;12.21481038;14.76;10;15.77898551;45;6.72458667;5
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};30.86;10;16.36823936;248;14.89603929;12.89;10;16.86831276;51;7.649822017;5
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};39.53;10;18.78407396;268;19.84463573;11.98;10;17.4;73;8.5035826;5
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};31.12;10;13.66143295;133;8.75625458;17.68;10;14.61180124;36;4.817696854;10
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};32.84;10;14.97260574;266;13.13015791;14.81;10;15.60777385;52;6.287289581;10
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};32.69;10;16.22941647;200;15.29036195;14.58;10;15.76895307;52;6.422112219;10
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};38.11;10;18.36046168;341;21.11246603;12.44;10;16.84489796;52;7.264924188;10
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};34.44;10;13.43178295;161;9.809082191;17.22;10;14.80511182;54;5.900649633;30
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};33.78;10;14.65738499;175;12.0586545;14.58;10;15.91881919;53;6.79384635;30
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};32.35;10;15.58523424;317;15.31220426;13.58;10;16.6184739;57;7.349773702;30
0;IF;10;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};33.95;10;16.91795448;611;19.53583095;12.21;10;17.45175439;57;8.135544814;30
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};37.47;30;35.13668061;444;16.91293814;17.44;30;34.72929936;63;5.380116762;1
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};40.92;30;36.90552291;888;29.85013508;11.61;30;37.75454545;83;8.67335853;1
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};41.85;30;39.28520179;860;36.38880749;11.79;30;37.69683258;79;8.49456719;1
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};50.73;30;45.50178077;1044;65.31348894;9.04;30;40.0726257;83;10.61535243;1
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};25.53;30;35.51365611;440;15.99391474;14.5;30;36.03018868;72;6.664514375;3
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};27.78;30;35.68276266;512;20.44837072;12.16;30;37.43171806;79;8.329946942;3
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};26.94;30;37.23391595;648;27.52268996;11.66;30;37.40611354;81;7.911027015;3
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};35.63;30;40.04260935;630;35.72871391;8.72;30;40.30113636;90;10.19104362;3
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};31.09;30;35.31217585;659;19.15583463;13.72;30;35.98884758;64;6.247676148;5
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};28.16;30;35.56393536;748;22.64748306;11.56;30;37.48898678;84;8.898325006;5
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};28.6;30;38.25758173;750;34.18896834;10.92;30;37.90366972;79;8.753400146;5
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};35.3;30;39.38654259;850;37.29285566;8.86;30;39.79347826;77;9.485724729;5
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};28.11;30;34.68322676;604;18.82929071;15.24;30;35.59642857;67;5.927699521;10
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};30.29;30;36.11778159;616;23.66614057;12.53;30;36.94166667;70;6.937613004;10
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};29.92;30;37.22058824;682;28.72398544;10;30;38.75621891;105;9.58515903;10
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};34.26;30;39.82020745;804;36.32682089;8.86;30;39.85245902;121;11.34063403;10
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 5};31.71;30;33.43382103;219;8.893483804;18.04;30;34.41212121;65;5.139971354;30
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 15};27.07;30;34.22050199;248;11.70574955;12.53;30;36.81147541;74;7.555917167;30
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 25};27.78;30;35.25877193;279;14.1305725;11.75;30;37.50884956;76;8.262494189;30
0;IF;30;F;['A', 'B', 'C', 'D', 'E', 'G', 'H', 'I', 'J'];{'n_estimators': 50};29.51;30;36.82451613;498;18.97613638;10.78;30;38.52941176;83;9.393641999;30
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};34.98;3;7.398044444;134;9.748488763;26.12;3;5.749152542;25;3.238499951;1
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};41.07;3;9.619363112;454;18.85275796;23.85;3;6.115523466;23;3.423228014;1
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};46.43;3;12.05489022;867;28.12545393;23.51;3;6.178832117;23;3.433426095;1
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};50.41;3;15.41324341;1741;46.77815006;17.64;3;7.529147982;34;5.013297874;1
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};46.26;3;7.632346753;193;11.1046154;19.64;3;6.97107438;34;4.845666893;3
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};40.11;3;8.388878693;258;13.71500999;17.1;3;7.615384615;34;5.279595238;3
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};38.86;3;9.126980773;200;14.50962811;16.3;3;8.053140097;41;6.113972323;3
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};39.42;3;9.779445202;215;16.03846058;14.36;3;9.005464481;60;7.062902049;3
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};33.19;3;7.170315865;135;10.81604287;18.37;3;7.529411765;26;4.733372248;5
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};33.13;3;8.228986135;197;13.01520872;14.9;3;8.635416667;37;6.068750601;5
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};29.76;3;8.881726159;194;13.82016397;15.56;3;8.416243655;37;5.820384666;5
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};33.28;3;9.192231076;203;14.21482219;13.89;3;9.121546961;37;6.263352833;5
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};34.99;3;7.010889292;137;10.24090421;13.96;3;9.36;45;7.154421509;10
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};31.82;3;7.78107995;279;12.46547679;12.09;3;9.927710843;34;7.112572109;10
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};29.71;3;8.510982075;253;13.68505574;11.02;3;10.88;47;8.204533041;10
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};30.7;3;9.04493788;416;16.17208458;10.02;3;11.90441176;61;10.32715132;10
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};29.42;3;5.961520559;123;7.950815373;18.44;3;7.130252101;33;4.389747446;30
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};28.82;3;6.898570589;135;10.32791254;15.7;3;8.156097561;29;5.078310703;30
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};26.83;3;7.491745283;133;11.04700236;14.56;3;8.696335079;38;5.885033396;30
0;IF;3;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};28.17;3;7.728209934;201;12.03259696;14.16;3;9.021857923;28;6.150097189;30
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};33.47;5;10.18738009;299;14.90563275;23.48;5;8.451361868;25;3.806676917;1
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};52.53;5;16.29805616;692;37.67980907;15.99;5;10.44102564;33;6.181145173;1
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};52.57;5;18.02183943;1335;46.67888816;16.05;5;10.275;32;6.01834507;1
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};56.82;5;18.52343059;1742;51.29339048;14.78;5;10.74074074;42;7.024386206;1
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};49.37;5;11.12837163;200;13.8800861;19.4;5;9.193965517;32;4.473235245;3
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};45.96;5;11.22760247;198;13.94929638;14.52;5;10.79787234;72;7.779143633;3
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};38.3;5;11.87621532;237;15.42489136;15.32;5;10.55958549;52;7.085623931;3
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};42.54;5;13.89804132;288;19.8978285;12.71;5;11.81437126;53;8.226187067;3
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};36.1;5;9.835787512;197;12.27337692;18.73;5;9.328947368;31;4.963447425;5
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};32.79;5;11.4468308;230;15.85642375;13.58;5;11.06010929;39;7.029114804;5
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};31.87;5;12.10498534;307;16.68337848;11.97;5;12.38216561;38;7.444267311;5
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};33.32;5;13.17428571;334;18.49289271;10.57;5;13.34965035;39;8.115589884;5
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};32.5;5;9.680911107;164;11.34930972;15.65;5;10.24257426;36;5.459536301;10
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};28.45;5;10.17417417;194;12.60957753;13.38;5;11.2752809;62;7.745788444;10
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};29.17;5;11.10047713;138;13.76360568;13.51;5;11.18333333;41;6.944693726;10
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};30.7;5;12.78100264;542;20.33880453;12.24;5;11.80952381;42;7.294450668;10
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};31.82;5;8.525832377;149;9.807181248;18.86;5;9.228448276;35;4.999087467;30
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};32.04;5;9.845360825;236;12.76740362;15.32;5;10.29850746;35;5.5893155;30
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};29.78;5;10.59785386;213;14.15917527;14.38;5;10.84491979;37;6.27784236;30
0;IF;5;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};31.66;5;11.53044432;393;16.75633591;12.78;5;11.58139535;43;6.796912124;30
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};54.15;10;16.66557592;317;16.78262283;16.9;10;14.78971963;38;5.540943371;1
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};60.2;10;21.53622142;1085;41.21246574;14.42;10;16.12849162;43;6.764931339;1
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};53.73;10;23.98710509;1748;53.84810137;14.69;10;16.10614525;51;6.920488731;1
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};54.88;10;26.78905957;2477;72.25436142;13.75;10;16.60946746;51;6.720714625;1
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};37.88;10;15.84136923;525;17.00889759;16.16;10;15.09756098;49;5.658608218;3
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};39.14;10;17.54453697;388;22.00418074;12.81;10;16.8313253;38;6.226666557;3
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};36.72;10;18.86064556;622;27.19739627;11.87;10;17.47741935;38;6.887156769;3
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};39.06;10;22.59412711;1339;44.78385144;10.19;10;18.56428571;47;8.357317661;3
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};33.3;10;15.02698745;233;13.23339444;15.49;10;15.39593909;50;5.763677942;5
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};31.06;10;16.16315649;336;16.16252578;12.81;10;16.78443114;50;7.141529451;5
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};30.11;10;18.8013544;652;24.77711799;11.87;10;17.01219512;50;7.561598011;5
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};31.89;10;22.02596789;1336;42.60518159;9.73;10;19.12030075;60;9.38489889;5
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};35.3;10;14.4981995;300;12.85118583;14.02;10;16.08287293;74;7.932968096;10
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};37.24;10;16.15116537;308;17.07234409;11.8;10;17.48387097;56;8.249639771;10
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};32.36;10;17.58044744;242;19.478349;10.6;10;18.38732394;79;9.708407259;10
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};34.74;10;19.32039835;506;26.0723175;9.86;10;19.33846154;52;9.33905183;10
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};32.61;10;13.96253957;147;10.46026969;16.16;10;14.89622642;38;5.109102082;30
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};32.8;10;15.32538444;202;13.93207632;13.62;10;16.15555556;50;6.538944119;30
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};30.45;10;16.07735697;305;16.05210251;12.47;10;16.81437126;46;7.307054484;30
0;IF;10;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};32.3;10;17.38212358;501;20.43241789;11.07;10;17.61038961;58;8.164414806;30
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};41.86;30;34.58087092;413;15.29256068;17.97;30;34.55045872;68;5.52495176;1
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};50.98;30;38.09196837;1612;42.34534535;13.9;30;36.09497207;62;6.251914527;1
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};55.31;30;41.97509579;2604;71.83400264;12.88;30;36.83536585;70;7.121450737;1
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};56.62;30;46.59608412;2803;92.02132671;11.8;30;37.2866242;66;7.342404898;1
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};42.18;30;35.65893186;673;19.12351079;14.71;30;35.69148936;71;6.154910384;3
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};38.07;30;38.40276577;920;35.77341813;12.61;30;36.95679012;65;7.250057841;3
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};32.14;30;41.68278085;1164;51.01963764;11.53;30;37.52941176;71;8.501593367;3
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};35.94;30;45.06937924;1265;64.1428622;10.64;30;37.96598639;75;8.541931197;3
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};35.66;30;35.07995227;322;17.04941891;15.53;30;35.38974359;67;5.934513541;5
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};31.79;30;37.54137931;711;32.07476976;12.41;30;36.87804878;64;7.101179793;5
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};31.36;30;40.56841652;774;42.3302318;9.83;30;38.85185185;72;9.338188739;5
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};33.32;30;44.08980454;1794;62.85096273;8.2;30;40.57264957;72;9.971784539;5
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};32.55;30;34.76290789;215;12.68006695;16.61;30;34.59090909;59;4.960658843;10
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};33.39;30;36.8572605;538;22.07052606;12.75;30;36.66071429;58;6.86990343;10
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};33.46;30;39.0889905;704;29.31566704;10.31;30;38.38297872;67;8.267543749;10
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 50};34.06;30;42.20578924;718;42.482274;8.41;30;40.64655172;102;12.14281273;10
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 5};29.4;30;33.38389285;150;9.173781782;23.19;30;33.35769231;52;3.608085416;30
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 15};27.4;30;35.20063358;299;14.9239735;19.39;30;34.01687764;53;4.470208584;30
0;IF;30;G;['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J'];{'n_estimators': 25};26.45;30;36.48069944;470;18.69025461;17.08;30;34.66203704;53;4.839915771;30
